epoch,lr_g,lr_d,g,d,con,lat,freq,Acc,F1,AUC
1,0.0002,5e-05,38.17771530151367,1.4067209959030151,0.7290171980857849,0.832506537437439,0.22722259163856506,0.4807455600492351,0.19383019383019381,0.21914336427460582
2,0.0002,5e-05,37.026065826416016,1.3877935409545898,0.7075039148330688,0.7588200569152832,0.2166299670934677,,,
3,0.0002,5e-05,35.8432502746582,1.3760790824890137,0.6851140856742859,0.698768138885498,0.2081444263458252,,,
4,0.0002,5e-05,34.478416442871094,1.3646674156188965,0.6589639782905579,0.642054557800293,0.2024592161178589,,,
5,0.0002,5e-05,33.09686279296875,1.3625519275665283,0.6323079466819763,0.6052324175834656,0.19284416735172272,0.5088799015298048,0.2698039215686274,0.23098489785725596
6,0.0002,5e-05,31.735919952392578,1.3571803569793701,0.6057561635971069,0.5772230625152588,0.18425044417381287,,,
7,0.0002,5e-05,30.461040496826172,1.3501250743865967,0.5804140567779541,0.5702278017997742,0.18117749691009521,,,
8,0.0002,5e-05,29.180524826049805,1.3446319103240967,0.5555211901664734,0.5378828644752502,0.17233118414878845,,,
9,0.0002,5e-05,27.931346893310547,1.3450133800506592,0.530916154384613,0.5214004516601562,0.16953983902931213,,,
10,0.0002,5e-05,26.697830200195312,1.3418209552764893,0.5070478916168213,0.489123672246933,0.1601179540157318,0.43485141550905576,0.04967474866942637,0.0975360676972303
11,0.0002,5e-05,25.546772003173828,1.3403167724609375,0.48431333899497986,0.47923097014427185,0.1561860740184784,,,
12,0.0002,5e-05,24.5518798828125,1.3382608890533447,0.4644281566143036,0.4824683666229248,0.1517716348171234,,,
13,0.0002,5e-05,23.62682342529297,1.3342881202697754,0.4458925127983093,0.48290008306503296,0.15152917802333832,,,
14,0.0002,5e-05,22.69235610961914,1.3303329944610596,0.42726242542266846,0.4828568994998932,0.14534087479114532,,,
15,0.0002,5e-05,21.791929244995117,1.327486515045166,0.40955913066864014,0.46942251920700073,0.14366672933101654,0.4865482679796026,0.22422954303931988,0.20413626341499067
16,0.0001866666666666667,4.666666666666667e-05,20.878719329833984,1.3231946229934692,0.3917033076286316,0.4516051709651947,0.13566912710666656,,,
17,0.00017333333333333334,4.3333333333333334e-05,20.06771469116211,1.3245646953582764,0.37583017349243164,0.44115394353866577,0.12988799810409546,,,
18,0.00016,4e-05,19.392194747924805,1.3198368549346924,0.3625171184539795,0.4258746802806854,0.12968391180038452,,,
19,0.0001466666666666667,3.666666666666667e-05,18.89510154724121,1.3202364444732666,0.35260194540023804,0.43115824460983276,0.12556999921798706,,,
20,0.00013333333333333337,3.333333333333334e-05,18.328380584716797,1.3154385089874268,0.3412051200866699,0.4277457594871521,0.12674075365066528,0.6238790223316335,0.5800117808757118,0.4531026036146878
21,0.00012,3e-05,17.721893310546875,1.319122076034546,0.3299257457256317,0.3965991735458374,0.11731331050395966,,,
22,0.00010666666666666667,2.6666666666666667e-05,17.340784072875977,1.3179504871368408,0.32249200344085693,0.3891933858394623,0.11344026029109955,,,
23,9.333333333333334e-05,2.3333333333333336e-05,16.97304916381836,1.3128573894500732,0.3152908682823181,0.3796067237854004,0.11162931472063065,,,
24,8e-05,2e-05,16.66351890563965,1.3093562126159668,0.30913838744163513,0.3754345178604126,0.11130916327238083,,,
25,6.666666666666668e-05,1.666666666666667e-05,16.41954803466797,1.3079032897949219,0.30433762073516846,0.3731270432472229,0.10970115661621094,0.6660805345524882,0.6493074792243768,0.5257488640654884
26,5.333333333333335e-05,1.3333333333333337e-05,16.208166122436523,1.3055851459503174,0.3002108931541443,0.36810415983200073,0.10770129412412643,,,
27,3.999999999999999e-05,9.999999999999997e-06,16.053131103515625,1.3041952848434448,0.2971512973308563,0.3655993938446045,0.10735869407653809,,,
28,2.6666666666666663e-05,6.666666666666666e-06,15.939295768737793,1.302473545074463,0.29495346546173096,0.36268022656440735,0.10603959858417511,,,
29,1.3333333333333332e-05,3.333333333333333e-06,15.865224838256836,1.3017737865447998,0.2934577465057373,0.3624504804611206,0.10636461526155472,,,
30,0.0,0.0,15.813751220703125,1.301478385925293,0.29248708486557007,0.36047932505607605,0.10584636777639389,0.7070511693335678,0.7076167076167076,0.5777564430530345
