epoch,lr_g,lr_d,g,d,con,lat,freq,Acc,F1,AUC
1,0.0002,5e-05,39.08901596069336,1.4007563591003418,0.7508201599121094,0.8317387104034424,0.0,0.4570072094250044,0.14601769911504425,0.16367697128796094
2,0.0002,5e-05,37.65060043334961,1.385975956916809,0.7230604887008667,0.7811156511306763,0.0,,,
3,0.0002,5e-05,36.31211853027344,1.376444697380066,0.6971240043640137,0.737816572189331,0.0,,,
4,0.0002,5e-05,34.95588302612305,1.3720736503601074,0.6709833145141602,0.6894874572753906,0.0,,,
5,0.0002,5e-05,33.72909927368164,1.3667652606964111,0.6473294496536255,0.6458009481430054,0.0,0.4960436082292949,0.2524778299426187,0.23935353246194263
6,0.0002,5e-05,32.450965881347656,1.3627798557281494,0.6225282549858093,0.6083049774169922,0.0,,,
7,0.0002,5e-05,31.196208953857422,1.3595283031463623,0.5981706380844116,0.5729994177818298,0.0,,,
8,0.0002,5e-05,30.01898765563965,1.3594516515731812,0.5754098892211914,0.5365698933601379,0.0,,,
9,0.0002,5e-05,28.824935913085938,1.356662392616272,0.5520831942558289,0.5081316828727722,0.0,,,
10,0.0002,5e-05,27.66236686706543,1.3509912490844727,0.5293468236923218,0.4793151021003723,0.0,0.5651485844909443,0.41076959733142726,0.31568117495624776
11,0.0002,5e-05,26.53597640991211,1.3486120700836182,0.5073533058166504,0.4515625238418579,0.0,,,
12,0.0002,5e-05,25.45648193359375,1.345819115638733,0.4862515330314636,0.42601287364959717,0.0,,,
13,0.0002,5e-05,24.361351013183594,1.3417794704437256,0.4648812711238861,0.39703792333602905,0.0,,,
14,0.0002,5e-05,23.346912384033203,1.3393409252166748,0.44511526823043823,0.3698306381702423,0.0,,,
15,0.0002,5e-05,22.343372344970703,1.3382045030593872,0.4253883361816406,0.35162919759750366,0.0,0.43573061368032356,0.06361248905748468,0.13552972717269046
16,0.0001866666666666667,4.666666666666667e-05,21.419713973999023,1.334824562072754,0.4071744680404663,0.3369300365447998,0.0,,,
17,0.00017333333333333334,4.3333333333333334e-05,20.589767456054688,1.334220051765442,0.39083704352378845,0.3248375654220581,0.0,,,
18,0.00016,4e-05,19.82866096496582,1.3331680297851562,0.37576591968536377,0.31721723079681396,0.0,,,
19,0.0001466666666666667,3.666666666666667e-05,19.159494400024414,1.3308484554290771,0.36252307891845703,0.3084584176540375,0.0,,,
20,0.00013333333333333337,3.333333333333334e-05,18.570606231689453,1.3296775817871094,0.3508627116680145,0.3030499815940857,0.0,0.47740460699841747,0.2987258140632374,0.22911159566822184
21,0.00012,3e-05,18.046859741210938,1.3277561664581299,0.34044164419174194,0.2990190386772156,0.0,,,
22,0.00010666666666666667,2.6666666666666667e-05,17.61981773376465,1.3264641761779785,0.3319759964942932,0.2944585084915161,0.0,,,
23,9.333333333333334e-05,2.3333333333333336e-05,17.216617584228516,1.325221300125122,0.3239477276802063,0.29169565439224243,0.0,,,
24,8e-05,2e-05,16.871213912963867,1.3237409591674805,0.31709620356559753,0.28868818283081055,0.0,,,
25,6.666666666666668e-05,1.666666666666667e-05,16.592472076416016,1.3233911991119385,0.31157052516937256,0.28608468174934387,0.0,0.6623879022331634,0.6502732240437158,0.5330701345661116
26,5.333333333333335e-05,1.3333333333333337e-05,16.367984771728516,1.323002815246582,0.30711737275123596,0.2840542495250702,0.0,,,
27,3.999999999999999e-05,9.999999999999997e-06,16.176267623901367,1.3217155933380127,0.3033817708492279,0.27890822291374207,0.0,,,
28,2.6666666666666663e-05,6.666666666666666e-06,16.039743423461914,1.3217930793762207,0.3006376028060913,0.27948108315467834,0.0,,,
29,1.3333333333333332e-05,3.333333333333333e-06,15.973949432373047,1.3212311267852783,0.299337238073349,0.27907028794288635,0.0,,,
30,0.0,0.0,15.911258697509766,1.3205124139785767,0.2981458604335785,0.27631813287734985,0.0,0.8791981712678038,0.8981467753891772,0.7940598441566878
