epoch,lr_g,lr_d,g,d,con,lat,freq,Acc,F1,AUC
1,0.0002,5e-05,37.331290774875214,1.362320986058977,0.7217798497941759,0.5302582929531733,0.0,0.4493878443375601,0.00013233639912657976,0.24528717847167142
2,0.0002,5e-05,19.970737828148735,1.325021465619405,0.3793741547399097,0.2737660730878512,0.0,,,
3,0.0002,5e-05,11.848069296942818,1.289280547036065,0.21711353047026527,0.24109467532899645,0.0,,,
4,0.0002,5e-05,8.231475141313341,1.250374714533488,0.14427248388528824,0.23971257193220985,0.0,,,
5,0.0002,5e-05,6.36765291955736,1.2159686419698927,0.1064761984679434,0.24142932974629933,0.0,0.8306733712286839,0.8482116609505144,0.893031002636257
6,0.0002,5e-05,5.2854808701409235,1.1876064737637837,0.08431328046653006,0.24462124870883095,0.0,,,
7,0.0002,5e-05,4.581765148374769,1.1675854126612346,0.06994399552543958,0.24167916261487538,0.0,,,
8,0.0002,5e-05,4.0860446029239235,1.15314648548762,0.059934107379780874,0.23478631426890692,0.0,,,
9,0.0002,5e-05,3.7065371539857654,1.151426871617635,0.052617175297604665,0.21917133695549434,0.0,,,
10,0.0002,5e-05,3.4126334455278187,1.163186702463362,0.0473186903529697,0.19879775494337082,0.0,0.8494388573094301,0.8628427272123748,0.917582520832235
11,0.0002,5e-05,3.1600033707088895,1.178969422976176,0.04288721436427699,0.17587033328082827,0.0,,,
12,0.0002,5e-05,2.934678236643473,1.201604551739163,0.039181978131333985,0.15451926406886843,0.0,,,
13,0.0002,5e-05,2.751868870523241,1.2200456261634827,0.03607899033361011,0.1383133770691024,0.0,,,
14,0.0002,5e-05,2.5946609708997936,1.2365043759346008,0.03339814953505993,0.12649960443377495,0.0,,,
15,0.0002,5e-05,2.446486088964674,1.2490095562405057,0.030818454921245575,0.1152020287182596,0.0,0.8545401544964291,0.8623733020754328,0.9210360565212979
16,0.0001866666666666667,4.666666666666667e-05,2.315362665388319,1.2583831283781264,0.02855162156952752,0.1056524155040582,0.0,,,
17,0.00017333333333333334,4.3333333333333334e-05,2.2083917723761664,1.2670286231570773,0.026696073305275705,0.09822922365532981,0.0,,,
18,0.00016,4e-05,2.113424234920078,1.274582220448388,0.025067324957085982,0.09152093364132775,0.0,,,
19,0.0001466666666666667,3.666666666666667e-05,2.0390959249602423,1.2788249519136217,0.0237414940363831,0.08655996662047175,0.0,,,
20,0.00013333333333333337,3.333333333333334e-05,1.9705048071013556,1.2837383018599615,0.022553690916134253,0.08156947501831585,0.0,0.875054656755575,0.8845337912920498,0.9438762312220552
21,0.00012,3e-05,1.9158184660805597,1.2891022165616353,0.021665976900193427,0.07705640544493993,0.0,,,
22,0.00010666666666666667,2.6666666666666667e-05,1.861880037519667,1.2948703037367926,0.02076990736855401,0.07130608956019084,0.0,,,
23,9.333333333333334e-05,2.3333333333333336e-05,1.81292329231898,1.3001027305920918,0.020017627419696912,0.06611194709936778,0.0,,,
24,8e-05,2e-05,1.7715886698828802,1.305099778705173,0.019368360853857465,0.06226539653208521,0.0,,,
25,6.666666666666668e-05,1.666666666666667e-05,1.7385105623139276,1.30873484743966,0.01882076584216621,0.05905306815273232,0.0,0.8784069377641743,0.8877753489154195,0.9463475934988692
26,5.333333333333335e-05,1.3333333333333337e-05,1.7120137810707092,1.3114359709951613,0.018386806982258957,0.056809257715940475,0.0,,,
27,3.999999999999999e-05,9.999999999999997e-06,1.6904054482777913,1.3135820229848225,0.018032792955636978,0.05479146457380719,0.0,,,
28,2.6666666666666663e-05,6.666666666666666e-06,1.6765732102923923,1.3144255346722074,0.017790100019839074,0.053543862576285996,0.0,,,
29,1.3333333333333332e-05,3.333333333333333e-06,1.6670470635096233,1.3153925670517816,0.017627546563744545,0.052577739788426295,0.0,,,
30,0.0,0.0,1.6652960379918416,1.316007177035014,0.017589091944197815,0.052171667830811605,0.0,0.880046640431424,0.8893147737206644,0.9475212982119711
