epoch,lr_g,lr_d,g,d,con,lat,freq,Acc,F1,AUC
1,0.0002,5e-05,36.53783416748047,1.4021209478378296,0.6984084844589233,0.8302351236343384,0.22104264795780182,0.4932301740812379,0.2326943556975506,0.23332693799157847
2,0.0002,5e-05,34.894954681396484,1.3878731727600098,0.6665104627609253,0.7844163179397583,0.20172056555747986,,,
3,0.0002,5e-05,33.40605545043945,1.3806402683258057,0.6380093097686768,0.7261549234390259,0.18434563279151917,,,
4,0.0002,5e-05,31.977720260620117,1.373686671257019,0.6104516983032227,0.6776789426803589,0.171388640999794,,,
5,0.0002,5e-05,30.655864715576172,1.3696379661560059,0.5851240754127502,0.6261101365089417,0.16205421090126038,0.44698435027255146,0.09025166329187156,0.14049119270078328
6,0.0002,5e-05,29.403316497802734,1.3622078895568848,0.5610111951828003,0.5775727033615112,0.1538156121969223,,,
7,0.0002,5e-05,28.18121337890625,1.3557758331298828,0.5374268889427185,0.5344025492668152,0.14663632214069366,,,
8,0.0002,5e-05,26.96712303161621,1.353271484375,0.5139462947845459,0.496356725692749,0.14053583145141602,,,
9,0.0002,5e-05,25.838464736938477,1.349822759628296,0.49207624793052673,0.46291664242744446,0.1351194530725479,,,
10,0.0002,5e-05,24.72562026977539,1.3465263843536377,0.47040462493896484,0.43502146005630493,0.13005468249320984,0.47371197467909265,0.17343275338304334,0.18475444425495285
11,0.0002,5e-05,23.664005279541016,1.3447459936141968,0.4496424198150635,0.4139108955860138,0.12461927533149719,,,
12,0.0002,5e-05,22.682315826416016,1.3407241106033325,0.43037280440330505,0.3956122100353241,0.1200374960899353,,,
13,0.0002,5e-05,21.73799705505371,1.3366467952728271,0.41179224848747253,0.37779700756073,0.11601684987545013,,,
14,0.0002,5e-05,20.81907844543457,1.3334228992462158,0.39376795291900635,0.36026298999786377,0.11195527017116547,,,
15,0.0002,5e-05,19.963977813720703,1.3298518657684326,0.37694627046585083,0.34588995575904846,0.10791058838367462,0.43748901002285917,0.06924643584521385,0.10876230341937605
16,0.0001866666666666667,4.666666666666667e-05,19.124692916870117,1.3287529945373535,0.360426664352417,0.3324906826019287,0.10507471114397049,,,
17,0.00017333333333333334,4.3333333333333334e-05,18.42333221435547,1.3252301216125488,0.34658926725387573,0.3229706287384033,0.10257937759160995,,,
18,0.00016,4e-05,17.75126075744629,1.3232074975967407,0.33346742391586304,0.3088781535625458,0.10032002627849579,,,
19,0.0001466666666666667,3.666666666666667e-05,17.20673179626465,1.319610834121704,0.32265564799308777,0.30331289768218994,0.0981285572052002,,,
20,0.00013333333333333337,3.333333333333334e-05,16.66679573059082,1.32265043258667,0.3121350109577179,0.2925688922405243,0.09593847393989563,0.6411113064884825,0.6162812558751646,0.46310852184364504
21,0.00012,3e-05,16.211971282958984,1.3197048902511597,0.3031553030014038,0.28614652156829834,0.09410986304283142,,,
22,0.00010666666666666667,2.6666666666666667e-05,15.854050636291504,1.3186659812927246,0.2960053086280823,0.285449743270874,0.09385566413402557,,,
23,9.333333333333334e-05,2.3333333333333336e-05,15.514692306518555,1.3164464235305786,0.28940337896347046,0.27679914236068726,0.09136052429676056,,,
24,8e-05,2e-05,15.214312553405762,1.3154449462890625,0.28344103693962097,0.27450987696647644,0.09072980284690857,,,
25,6.666666666666668e-05,1.666666666666667e-05,14.983134269714355,1.3150169849395752,0.27889394760131836,0.2713524103164673,0.09003777801990509,0.5709512924213118,0.5088566827697262,0.41186851075838604
26,5.333333333333335e-05,1.3333333333333337e-05,14.787575721740723,1.313893437385559,0.2750449776649475,0.2680712640285492,0.08904044330120087,,,
27,3.999999999999999e-05,9.999999999999997e-06,14.634418487548828,1.3138132095336914,0.2720412611961365,0.2658735513687134,0.08868331462144852,,,
28,2.6666666666666663e-05,6.666666666666666e-06,14.534322738647461,1.3121472597122192,0.27009811997413635,0.26286816596984863,0.08788706362247467,,,
29,1.3333333333333332e-05,3.333333333333333e-06,14.463915824890137,1.3127878904342651,0.2686803340911865,0.26404571533203125,0.08821841329336166,,,
30,0.0,0.0,14.416742324829102,1.312732219696045,0.2677684426307678,0.26299723982810974,0.0878661498427391,0.7503077193599438,0.7640412097042206,0.6418755811639929
