epoch,lr_g,lr_d,g,d,con,lat,freq,Acc,F1,AUC
1,0.0002,5e-05,34.36728021833632,1.3624946143892076,0.6594810651408302,0.5436373502016068,0.15812009076277414,0.5009473837632998,0.52713713575473,0.44474998345148953
2,0.0002,5e-05,18.446411185794407,1.3234761158625286,0.3475891798734665,0.2554582812719875,0.10382271433869998,,,
3,0.0002,5e-05,11.214803907606337,1.2937327093548245,0.20387063341008294,0.2085639023118549,0.07330460473895073,,,
4,0.0002,5e-05,7.920396010080974,1.251675420337253,0.13735965804921257,0.2179181542661455,0.06080477933088938,,,
5,0.0002,5e-05,6.224171876907349,1.2127828200658162,0.10266004047460026,0.23391463773118126,0.052921158778998584,0.8374508089199825,0.8610410242033455,0.9020441992899121
6,0.0002,5e-05,5.24872006310357,1.1848766538831923,0.08257980975839826,0.24384248587820265,0.049766084593203336,,,
7,0.0002,5e-05,4.599069012535943,1.165583974785275,0.06928515724009937,0.24555467731422848,0.0466264643602901,,,
8,0.0002,5e-05,4.121237026320563,1.1535918050342135,0.05962766810423798,0.24107325822114944,0.045128804735011525,,,
9,0.0002,5e-05,3.7530129883024426,1.1499804721938238,0.05244995032747587,0.2284820137752427,0.04424999778469404,,,
10,0.0002,5e-05,3.454587366845873,1.1645974583095975,0.04707658001118236,0.2045602723956108,0.042436328820056386,0.8406937764174318,0.8542666666666666,0.9065808521585698
11,0.0002,5e-05,3.1917045248879328,1.1876210769017537,0.04263863360716237,0.17742987059884602,0.04166189250018862,,,
12,0.0002,5e-05,2.9586639404296875,1.2145547933048673,0.03902528579864237,0.14636516902181837,0.04015143339832624,,,
13,0.0002,5e-05,2.7420656416151257,1.2477338910102844,0.03567696031596926,0.12399698090222147,0.03819611709978846,,,
14,0.0002,5e-05,2.57108740011851,1.2611265116267734,0.03273892588913441,0.11289646145370272,0.03635702344278494,,,
15,0.0002,5e-05,2.4319020244810314,1.2702637778388128,0.030331202472249668,0.10530472753776444,0.034491840543018445,0.8613175921877277,0.8756940361878633,0.9200166784731311
16,0.0001866666666666667,4.666666666666667e-05,2.2929539812935724,1.275518364376492,0.02787187819679578,0.09779504727986124,0.03259714071949323,,,
17,0.00017333333333333334,4.3333333333333334e-05,2.1919431156582303,1.281762096616957,0.026126325233942933,0.09152539115813044,0.03148623141977522,,,
18,0.00016,4e-05,2.099468959702386,1.2874519891209073,0.024555256590247154,0.0862153751982583,0.029963182078467474,,,
19,0.0001466666666666667,3.666666666666667e-05,2.0173844363954334,1.2908472021420796,0.023078385430077713,0.08124813064932823,0.028466557152569294,,,
20,0.00013333333333333337,3.333333333333334e-05,1.962012529373169,1.294672667980194,0.022115180889765423,0.07891143444511625,0.027871800172660086,0.8676577758344265,0.8803610251004677,0.9334942838740496
21,0.00012,3e-05,1.909139288796319,1.2970728741751776,0.021170275906721752,0.0759893688890669,0.027238409034907818,,,
22,0.00010666666666666667,2.6666666666666667e-05,1.8571198317739699,1.3000166283713446,0.020265993144777086,0.07283311585585277,0.02615346645729409,,,
23,9.333333333333334e-05,2.3333333333333336e-05,1.8192346029811435,1.3019382622506883,0.019608890120353963,0.07079379426108466,0.025511785099903744,,,
24,8e-05,2e-05,1.7820139990912542,1.303786085711585,0.018949004717999034,0.06865782311393155,0.025079906607667606,,,
25,6.666666666666668e-05,1.666666666666667e-05,1.7557339668273926,1.3055568271213107,0.018492064645720854,0.06715002697375086,0.024433794224427804,0.8770951756303745,0.8864577372336487,0.9401454248112097
26,5.333333333333335e-05,1.3333333333333337e-05,1.729314300749037,1.3066652350955539,0.01804318775733312,0.0657357122335169,0.02362212228278319,,,
27,3.999999999999999e-05,9.999999999999997e-06,1.7100791931152344,1.3077077468236287,0.017707032048039965,0.06461665179166529,0.022334982227120135,,,
28,2.6666666666666663e-05,6.666666666666666e-06,1.694931513733334,1.3086046775182087,0.01746493743525611,0.06366536021232605,0.020914260918895405,,,
29,1.3333333333333332e-05,3.333333333333333e-06,1.686172193951077,1.3086486525005765,0.01729942589170403,0.0632146696249644,0.02043094165209267,,,
30,0.0,0.0,1.6833714246749878,1.3090403013759189,0.017257721680733893,0.06270953247116672,0.020267455217738945,0.8820507214691736,0.8909623741031428,0.9434892300319362
