epoch,lr_g,lr_d,g,d,rec,kl,Acc,F1,AUC
1,0.0002,5e-05,30.41568512386746,1.3415038370423846,0.5940953517953554,0.258557531154818,0.559940241947238,0.7002705184523367,0.46495585690204677
2,0.0002,5e-05,13.0026087363561,1.2760083311133914,0.24528031485776106,0.5775815654132102,,,
3,0.0002,5e-05,7.928109652466244,1.2215144783258438,0.14311743879483807,0.8321278128359053,,,
