epoch,lr_g,lr_d,g,d,con,lat,freq,Acc,F1,AUC
1,0.0002,5e-05,21.156275863647462,1.3557590103149415,0.3965552389621735,0.47902119278907773,0.13306767255067825,0.8134911945947637,0.8536468624587327,0.8914802065627583
2,0.0002,5e-05,13.37119815826416,1.3149418449401855,0.2457768899202347,0.2651299732923508,0.08018325209617615,,,
3,0.0002,5e-05,10.520635795593261,1.3110695934295655,0.1907661098241806,0.18077978789806365,0.06221287310123444,,,
4,0.0002,5e-05,9.080508842468262,1.307572889328003,0.1624993872642517,0.16082739114761352,0.05325911700725555,,,
5,0.0002,5e-05,8.297166576385498,1.2989664268493653,0.1467553335428238,0.1660467803478241,0.048583924621343616,0.7138947105007977,0.7799682455676105,0.7508846240323999
6,0.0002,5e-05,7.721265144348145,1.291252975463867,0.13508397996425628,0.17274017095565797,0.045289790481328966,,,
7,0.0002,5e-05,7.352402057647705,1.2819047021865844,0.12740569472312926,0.18362211108207702,0.04337607875466347,,,
8,0.0002,5e-05,7.035832901000976,1.2706047677993775,0.12076384902000427,0.19344764471054077,0.041145194172859195,,,
9,0.0002,5e-05,6.7996468925476075,1.259528980255127,0.11570183008909225,0.20404530107975005,0.03993666097521782,,,
10,0.0002,5e-05,6.696880722045899,1.2471760177612305,0.11326211869716644,0.21711536169052123,0.03945030242204666,0.6829428508867966,0.7142897410962186,0.8026524459152689
11,0.0002,5e-05,6.483207874298095,1.2320329093933104,0.10858911275863647,0.22763063490390778,0.037809156626462934,,,
12,0.0002,5e-05,6.363910675048828,1.216304874420166,0.10579930484294892,0.23856119811534882,0.037194510996341704,,,
13,0.0002,5e-05,6.27287712097168,1.2073376274108887,0.10395198047161103,0.23811127483844757,0.03668897181749344,,,
14,0.0002,5e-05,6.161574516296387,1.2088730239868164,0.10196634143590927,0.2263463830947876,0.036107318252325056,,,
15,0.0002,5e-05,6.019118995666504,1.214144353866577,0.09953137069940567,0.20998680531978609,0.03548015907406807,0.7216678657449405,0.7636747539938648,0.7908567225991592
16,0.0001866666666666667,4.666666666666667e-05,5.786136150360107,1.2217984676361084,0.0952705579996109,0.19533873856067657,0.03387060284614563,,,
17,0.00017333333333333334,4.3333333333333334e-05,5.6311421585083,1.2235905504226685,0.09234310299158097,0.18814626693725586,0.032803810089826586,,,
18,0.00016,4e-05,5.483458576202392,1.2219127607345581,0.08945343017578125,0.18393461644649506,0.03200841039419174,,,
19,0.0001466666666666667,3.666666666666667e-05,5.349288406372071,1.218328628540039,0.08679292410612106,0.1822168278694153,0.030972936600446702,,,
20,0.00013333333333333337,3.333333333333334e-05,5.255117015838623,1.215113000869751,0.08490970015525817,0.18145375847816467,0.03048987902700901,0.6972379492633489,0.7323322409811812,0.7970817462971709
21,0.00012,3e-05,5.1584178161621095,1.2130037784576415,0.08298674076795579,0.18065727531909942,0.029831852838397024,,,
22,0.00010666666666666667,2.6666666666666667e-05,5.07655855178833,1.2112750625610351,0.08136306285858154,0.17995609760284423,0.02919190503656864,,,
23,9.333333333333334e-05,2.3333333333333336e-05,5.006060104370118,1.2109193754196168,0.07999927341938019,0.17819214165210723,0.028721903264522553,,,
24,8e-05,2e-05,4.934737091064453,1.2114054155349732,0.07866945445537567,0.17482670962810518,0.028222485929727554,,,
25,6.666666666666668e-05,1.666666666666667e-05,4.877713661193848,1.2138841009140016,0.07765596389770507,0.17173451125621797,0.027829053103923796,0.6999045950764804,0.7357039057280798,0.8240455487332936
26,5.333333333333335e-05,1.3333333333333337e-05,4.829469604492187,1.215650577545166,0.07678819507360458,0.1687450450658798,0.027515335381031035,,,
27,3.999999999999999e-05,9.999999999999997e-06,4.788467121124268,1.2175975942611694,0.07605212062597275,0.16646068394184113,0.02724196754395962,,,
28,2.6666666666666663e-05,6.666666666666666e-06,4.759431953430176,1.2189551305770874,0.07553181111812592,0.16472647249698638,0.027042468190193177,,,
29,1.3333333333333332e-05,3.333333333333333e-06,4.737812957763672,1.219850115776062,0.0751396158337593,0.16381473302841187,0.02690627656877041,,,
30,0.0,0.0,4.728934917449951,1.2186888217926026,0.07495031923055649,0.16335251450538635,0.026822975501418114,0.700694422722012,0.736346853301003,0.8317683451010283
