epoch,lr_g,lr_d,g,d,con,lat,freq,Acc,F1,AUC
1,0.0002,5e-05,38.96776580810547,1.3963338136672974,0.748530387878418,0.8255858421325684,0.0,0.4475118691753121,0.1281908990011099,0.1450062532230492
2,0.0002,5e-05,38.159114837646484,1.3911548852920532,0.7342642545700073,0.7366154193878174,0.0,,,
3,0.0002,5e-05,37.26551055908203,1.3806684017181396,0.7176956534385681,0.6691831350326538,0.0,,,
4,0.0002,5e-05,36.24074935913086,1.3752479553222656,0.697928786277771,0.632403552532196,0.0,,,
5,0.0002,5e-05,35.159088134765625,1.3696130514144897,0.6771336793899536,0.590093195438385,0.0,0.49481273078952,0.24494086727989486,0.23777918712160895
6,0.0002,5e-05,33.94340515136719,1.3621926307678223,0.6532726287841797,0.5652589201927185,0.0,,,
7,0.0002,5e-05,32.68135070800781,1.3609135150909424,0.6286190748214722,0.5390720367431641,0.0,,,
8,0.0002,5e-05,31.446840286254883,1.3554036617279053,0.6042922735214233,0.5187857151031494,0.0,,,
9,0.0002,5e-05,30.197200775146484,1.3541204929351807,0.5796325206756592,0.5022650957107544,0.0,,,
10,0.0002,5e-05,28.96431541442871,1.3497518301010132,0.5552396178245544,0.48704296350479126,0.0,0.5894144540179357,0.4565976262508727,0.340864736491617
11,0.0002,5e-05,27.77925682067871,1.3466641902923584,0.5317344069480896,0.47511225938796997,0.0,,,
12,0.0002,5e-05,26.646953582763672,1.3419466018676758,0.5092836022377014,0.46211326122283936,0.0,,,
13,0.0002,5e-05,25.508840560913086,1.337763786315918,0.48653388023376465,0.458181768655777,0.0,,,
14,0.0002,5e-05,24.407325744628906,1.337504506111145,0.46509286761283875,0.43066585063934326,0.0,,,
15,0.0002,5e-05,23.390296936035156,1.338456630706787,0.4446284770965576,0.4374270737171173,0.0,0.4761737295586425,0.18982866467228718,0.19680433401144257
16,0.0001866666666666667,4.666666666666667e-05,22.48806381225586,1.3426947593688965,0.4266805052757263,0.432932585477829,0.0,,,
17,0.00017333333333333334,4.3333333333333334e-05,21.54866600036621,1.3318967819213867,0.4081852436065674,0.41393569111824036,0.0,,,
18,0.00016,4e-05,20.682514190673828,1.3307570219039917,0.39105138182640076,0.40449124574661255,0.0,,,
19,0.0001466666666666667,3.666666666666667e-05,19.95771598815918,1.331046223640442,0.377053827047348,0.3814612627029419,0.0,,,
20,0.00013333333333333337,3.333333333333334e-05,19.336910247802734,1.3273460865020752,0.36466097831726074,0.3764272928237915,0.0,0.5326182521540355,0.38358070500927643,0.28801573863151864
21,0.00012,3e-05,18.786739349365234,1.3237667083740234,0.3536791503429413,0.37353017926216125,0.0,,,
22,0.00010666666666666667,2.6666666666666667e-05,18.32975959777832,1.3233064413070679,0.344794362783432,0.3613148629665375,0.0,,,
23,9.333333333333334e-05,2.3333333333333336e-05,17.9346923828125,1.3207371234893799,0.3367924094200134,0.36392807960510254,0.0,,,
24,8e-05,2e-05,17.582427978515625,1.3200912475585938,0.3298731744289398,0.35806822776794434,0.0,,,
25,6.666666666666668e-05,1.666666666666667e-05,17.29168128967285,1.31693696975708,0.32397031784057617,0.3596215546131134,0.0,0.5581149991208019,0.44854070660522277,0.3455511008108887
26,5.333333333333335e-05,1.3333333333333337e-05,17.0550537109375,1.3167753219604492,0.31937336921691895,0.3534623980522156,0.0,,,
27,3.999999999999999e-05,9.999999999999997e-06,16.864044189453125,1.3153764009475708,0.3156752586364746,0.34782981872558594,0.0,,,
28,2.6666666666666663e-05,6.666666666666666e-06,16.727102279663086,1.3149702548980713,0.31282708048820496,0.3525112271308899,0.0,,,
29,1.3333333333333332e-05,3.333333333333333e-06,16.656681060791016,1.313674807548523,0.3114475607872009,0.3508663773536682,0.0,,,
30,0.0,0.0,16.596542358398438,1.3129184246063232,0.31034183502197266,0.3468250632286072,0.0,0.5918762088974855,0.5246774523858284,0.40652040621586616
